"PNuid_NLidu","Name_en","Nom_fr","Latitude","Longitude","satellite_dep","wo_backbone_fibre_sans_fibre_dorsale","CTI_backbone_dorsale_BPI"
1557,"New Bandon","New Bandon",47.75756,-65.315422,0,0,0
1558,"Pokeshaw","Pokeshaw",47.786842,-65.255465,0,0,0
1559,"Stonehaven","Stonehaven",47.749029,-65.356564,0,0,0
1560,"Canobie","Canobie",47.684976,-65.364206,0,0,0
1561,"Val-Doucet","Val-Doucet",47.615311,-65.202797,0,0,0
1562,"Sainte-Anne-du-Bocage","Sainte-Anne-du-Bocage",47.767959,-65.011835,0,0,0
1563,"Haut-Caraquet","Haut-Caraquet",47.76399,-65.05027,0,0,0
1564,"Allardville East","Allardville East",47.500008,-65.38881,0,0,0
1565,"Butte-D'Or","Butte-D'Or",47.543527,-65.206175,0,0,0
1566,"Allardville","Allardville",47.473175,-65.493206,0,0,0
1567,"Daulnay","Daulnay",47.414705,-65.459001,0,0,0
1568,"Jeanne-Mance","Jeanne-Mance",47.349374,-65.431466,0,0,0
1569,"Janeville","Janeville",47.686526,-65.449114,0,0,0
1570,"Clifton","Clifton",47.727107,-65.392265,0,0,0
1571,"Salmon Beach","Salmon Beach",47.662253,-65.532671,0,0,0
1572,"Cains Point","Cains Point",47.341249,-65.104657,0,0,0
1573,"Gaythorne","Gaythorne",47.362737,-65.071685,0,0,0
1574,"Allainville","Allainville",47.292639,-65.266201,0,0,0
1575,"Bartibog","Bartibog",47.185686,-65.405814,0,0,0
1576,"St. Mary","St. Mary",47.606703,-65.631627,0,0,0
1577,"Cross Roads","Cross Roads",47.640515,-65.685652,0,0,0
1578,"Sainte-Anne","Sainte-Anne",47.627971,-65.722478,0,0,0
1579,"Youghall","Youghall",47.65956,-65.645871,0,0,0
1580,"Carron Point","Carron Point",47.648219,-65.602042,0,0,0
1581,"North Tetagouche","North Tetagouche",47.63533,-65.762122,0,0,0
1582,"Rough Waters","Rough Waters",47.590441,-65.641427,0,0,0
1583,"Big River","Big River",47.578665,-65.666747,0,0,0
1584,"Pabineau","Pabineau",47.532625,-65.670555,0,0,0
1585,"Nepisiguit Junction","Nepisiguit Junction",47.56136,-65.669396,0,0,0
1586,"South Tetagouche","South Tetagouche",47.602023,-65.840216,0,0,0
1587,"Nicholas Denys","Nicholas Denys",47.697344,-65.885237,0,0,0
1588,"Robertville","Robertville",47.695401,-65.772709,0,0,0
1589,"Bathurst Mines","Bathurst Mines",47.416699,-65.800004,0,0,0
1590,"Saint-Laurent","Saint-Laurent",47.724479,-65.774685,0,0,0
1591,"Peters River","Peters River",47.679918,-65.691966,0,0,0
1592,"Petit-Rocher-Sud","Petit-Rocher-Sud",47.761191,-65.713617,0,0,0
1593,"LaPlante","LaPlante",47.768904,-65.775811,0,0,0
1594,"Tremblay","Tremblay",47.75,-65.750002,0,0,0
1595,"Devereaux","Devereaux",47.825565,-65.738358,0,0,0
1596,"Madran","Madran",47.817059,-65.772459,0,0,0
1597,"Petit-Rocher-Nord","Petit-Rocher-Nord",47.804129,-65.73165,0,0,0
1598,"Belledune","Belledune",47.883146,-65.813845,0,0,0
1599,"Belledune River","Belledune River",47.906535,-65.882625,0,0,0
1600,"Culligan","Culligan",47.912522,-65.931443,0,0,0
1601,"Armstrong Brook","Armstrong Brook",47.915136,-65.966672,0,0,0
1602,"Durham Centre","Durham Centre",47.918582,-66.03193,0,0,0
1603,"Jacquet River","Jacquet River",47.914645,-66.007282,0,0,0
1604,"Nash Creek","Nash Creek",47.920416,-66.084039,0,0,0
1605,"Lorne","Lorne",47.87326,-66.127391,0,0,0
1606,"Sea Side","Sea Side",47.951095,-66.131932,0,0,0
1607,"Doyleville","Doyleville",47.90325,-66.100924,0,0,0
1608,"Benjamin River","Benjamin River",47.961082,-66.171446,0,0,0
1609,"Upper Charlo","Upper Charlo",48.002438,-66.348697,0,0,0
1610,"Mountain Brook","Mountain Brook",47.983957,-66.360675,0,0,0
1612,"Darlington","Darlington",48.049999,-66.383302,0,0,0
1613,"Selwood","Selwood",47.982663,-66.404674,0,0,0
1614,"Dundee","Dundee",48.002617,-66.484198,0,0,0
1615,"McNeish","McNeish",48.057966,-66.414801,0,0,0
1616,"Dalhousie Junction","Dalhousie Junction",48.037145,-66.499684,0,0,0
1617,"Point La Nim","Point La Nim",48.053709,-66.456098,0,0,0
1618,"Maple Green","Maple Green",48.026874,-66.527737,0,0,0
1619,"McLeods","McLeods",48.014821,-66.564129,0,0,0
1620,"Saint-Maure","Saint-Maure",47.947639,-66.468389,0,0,0
1621,"Blair Athol","Blair Athol",47.938846,-66.571811,0,0,0
1622,"Val-d'Amour","Val-d'Amour",47.953832,-66.681656,0,0,0
1623,"Tide Head","Tide Head",47.983663,-66.771592,0,0,0
1624,"Glencoe","Glencoe",47.954298,-66.803832,0,0,0
1625,"Saint-Arthur","Saint-Arthur",47.88985,-66.756735,0,0,0
1626,"Val-Melanson","Val-Melanson",47.908399,-66.784595,0,0,0
1627,"Glen Levit","Glen Levit",47.961056,-66.850522,0,0,0
1628,"Dawsonville","Dawsonville",47.932937,-66.892763,0,0,0
1629,"Flatlands","Flatlands",47.990214,-66.870921,0,0,0
1630,"Robinsonville","Robinsonville",47.869074,-66.950402,0,0,0
1631,"Menneval","Menneval",47.803869,-67.180611,0,1,0
1632,"Whites Brook","Whites Brook",47.683048,-67.271269,0,0,0
1633,"Rang-Double-Nord","Rang-Double-Nord",47.650001,-67.383301,0,0,0
1634,"Thibault","Thibault",47.612806,-67.347851,0,0,0
1635,"Rang-Douze-Nord","Rang-Douze-Nord",47.55121,-67.391591,0,0,0
1636,"Five Fingers","Five Fingers",47.512949,-67.358851,0,0,0
1637,"Hazen","Hazen",47.493336,-67.426444,0,0,0
1638,"Kedgwick River","Kedgwick River",47.659538,-67.476799,0,0,0
1639,"Rang-Douze-Sud","Rang-Douze-Sud",47.48507,-67.392878,0,0,0
1640,"Connors","Connors",47.209887,-68.826073,0,1,0
1641,"Pelletiers Mill","Pelletiers Mill",47.233224,-68.760424,0,0,0
1642,"Val Oakes","Val Oakes",47.22143,-68.78712,0,0,0
1643,"Les Rapides","Les Rapides",47.266701,-68.6,0,0,0
1644,"Caron Brook","Caron Brook",47.288142,-68.583858,0,0,0
1645,"Lac Baker","Lac Baker",47.333427,-68.640652,0,0,0
1646,"Portage-du-Lac","Portage-du-Lac",47.316701,-68.6,0,0,0
1647,"Boundary","Boundary",47.371321,-68.723768,0,0,0
1648,"Verret","Verret",47.349997,-68.3833,0,0,0
1649,"St. Hilaire","St. Hilaire",47.289774,-68.40668,0,0,0
1650,"Riceville","Riceville",47.346183,-68.458844,0,0,0
1651,"Val-Lambert","Val-Lambert",47.3833,-68.533302,0,0,0
1652,"Edmundston-Est","Edmundston-Est",47.376787,-68.323137,0,0,0
1653,"Iroquois","Iroquois",47.368817,-68.276445,0,0,0
1654,"Saint-Jacques","Saint-Jacques",47.433379,-68.388202,0,0,0
1655,"Ennemond","Ennemond",47.394724,-68.443718,0,0,0
1656,"Patrieville","Patrieville",47.483429,-68.412474,0,0,0
1657,"Moulin-Morneault","Moulin-Morneault",47.457722,-68.358127,0,0,0
1658,"Saint-Joseph-de-Madawaska","Saint-Joseph-de-Madawaska",47.45586,-68.315179,0,0,0
1659,"Rang-des-Bossé","Rang-des-Bossé",47.47109,-68.323422,0,0,0
1660,"Jalbert","Jalbert",47.402716,-68.238124,0,0,0
1661,"Davis Mill","Davis Mill",47.347036,-68.139137,0,0,0
1662,"Prime","Prime",47.28249,-68.0984,0,0,0
1663,"Siegas","Siegas",47.216743,-67.981723,0,0,0
1664,"Siegas Lake Settlement","Siegas Lake Settlement",47.311808,-67.914532,0,0,0
1665,"Sirois","Sirois",47.283298,-68,0,0,0
1666,"Miller Line Cache","Miller Line Cache",47.366234,-67.862837,0,1,0
1667,"Saint-Léonard-Parent","Saint-Léonard-Parent",47.145826,-67.903552,0,0,0
1668,"Bellefleur","Bellefleur",47.116699,-67.8833,0,0,0
1669,"Violette Settlement","Violette Settlement",47.176846,-67.815594,0,0,0
1670,"Powers Creek","Powers Creek",47.083302,-67.816703,0,0,0
1671,"St. André","St. André",47.09884,-67.761291,0,0,0
1672,"Hennigar Corner","Hennigar Corner",47.053354,-67.717929,0,0,0
1673,"Grand Falls Station","Grand Falls Station",47.064262,-67.743141,0,0,0
1674,"Comeau Ridge","Comeau Ridge",47.14993,-67.690459,0,0,0
1675,"Levesque Settlement","Levesque Settlement",47.136238,-67.738453,0,0,0
1676,"Woodville","Woodville",47.101929,-67.710083,0,0,0
1677,"Burgess Settlement","Burgess Settlement",47.086629,-67.568582,0,0,0
1678,"New Denmark","New Denmark",46.993357,-67.594072,0,0,0
1679,"Salmonhurst Corner","Salmonhurst Corner",46.978081,-67.629335,0,0,0
1680,"Blue Bell","Blue Bell",46.950001,-67.533303,0,0,0
1681,"Grand Falls Portage","Grand Falls Portage",47.014154,-67.757753,0,0,0
1682,"Argosy","Argosy",46.983808,-67.713454,0,0,0
1683,"Lower Portage","Lower Portage",46.926262,-67.722706,0,0,0
1684,"Limestone","Limestone",46.92909,-67.704703,0,0,0
1685,"North Tilley","North Tilley",46.83811,-67.668749,0,0,0
1686,"Four Falls","Four Falls",46.825987,-67.740704,0,0,0
1687,"Costigan","Costigan",46.898665,-67.750891,0,0,0
1688,"Anfield","Anfield",46.926977,-67.514309,0,0,0
1689,"Anderson Road","Anderson Road",46.866699,-67.5,0,0,0
1690,"Hillside","Hillside",46.762934,-67.551412,0,0,0
1691,"Quaker Brook","Quaker Brook",46.759926,-67.630027,0,0,0
1692,"Licford","Licford",46.783298,-67.5,0,0,0
1693,"Wapske","Wapske",46.881585,-67.377902,0,0,0
1694,"Arbuckle","Arbuckle",46.900002,-67.3833,0,0,0
1695,"Sisson Brook","Sisson Brook",46.982525,-67.375745,0,0,0
1696,"Two Brooks","Two Brooks",47.070952,-67.299294,0,1,0
1697,"Blue Mountain Bend","Blue Mountain Bend",47.099999,-67.266701,0,0,0
1698,"Nictau","Nictau",47.2333,-67.150002,0,1,0
1699,"Hillandale","Hillandale",46.710048,-67.727313,0,0,0
1700,"Inman","Inman",46.683945,-67.718746,0,0,0
1701,"Bairdsville","Bairdsville",46.629758,-67.714104,0,0,0
1702,"Kilburn","Kilburn",46.638053,-67.704263,0,0,0
1703,"Kincardine","Kincardine",46.638993,-67.654499,0,0,0
1704,"Upper Kent","Upper Kent",46.567643,-67.709227,0,0,0
1705,"Dover Hill","Dover Hill",46.627061,-67.75308,0,0,0
1706,"Lower Kintore","Lower Kintore",46.670949,-67.651675,0,0,0
1707,"Summerfield","Summerfield",46.527723,-67.687411,0,0,0
1708,"Halls Corner","Halls Corner",46.574458,-67.615935,0,0,0
1709,"Holmesville","Holmesville",46.574491,-67.604273,0,0,0
1710,"Mineral","Mineral",46.589388,-67.595175,0,0,0
1711,"Lower Greenfield","Lower Greenfield",46.479847,-67.648147,0,0,0
1712,"Knoxford","Knoxford",46.494078,-67.737218,0,0,0
1713,"Argyle","Argyle",46.516701,-67.333299,0,0,0
1714,"Gordonsville","Gordonsville",46.476806,-67.504563,0,0,0
1715,"Stickney","Stickney",46.383301,-67.566703,0,0,0
1716,"Peel","Peel",46.351035,-67.553256,0,0,0
1717,"Lansdowne","Lansdowne",46.385181,-67.517703,0,0,0
1718,"Coldstream","Coldstream",46.342847,-67.468167,0,0,0
1719,"Waterville","Waterville",46.264243,-67.580758,0,0,0
1720,"Tracey Mills","Tracey Mills",46.438988,-67.746242,0,0,0
1721,"Windsor","Windsor",46.396145,-67.4087,0,0,0
1722,"Cloverdale","Cloverdale",46.300342,-67.359091,0,0,0
1723,"Somerville","Somerville",46.290838,-67.534571,0,0,0
1724,"Victoria Corner","Victoria Corner",46.270683,-67.514053,0,0,0
1725,"McKenna","McKenna",46.214287,-67.509161,0,0,0
1726,"Lower Brighton","Lower Brighton",46.25,-67.500001,0,0,0
1728,"Grafton","Grafton",46.163434,-67.564441,0,0,0
1729,"Richmond Corner","Richmond Corner",46.145156,-67.706735,0,0,0
1730,"Belleville","Belleville",46.200001,-67.699998,0,0,0
1731,"Benton","Benton",45.990077,-67.605115,0,0,0
1732,"Eel River Lake","Eel River Lake",45.833302,-67.650003,0,0,0
1733,"Temperance Vale","Temperance Vale",46.061471,-67.246593,0,0,0
1734,"Hartfield","Hartfield",46.025539,-67.320665,0,0,0
1735,"Hawkshaw","Hawkshaw",45.974343,-67.233928,0,0,0
1736,"Middle Southampton","Middle Southampton",45.971551,-67.381032,0,0,0
1737,"St. Croix","St. Croix",45.56311,-67.422254,0,0,0
1738,"Coburn","Coburn",45.675849,-67.058674,0,0,0
1739,"Manners Sutton","Manners Sutton",45.691863,-67.041038,0,0,0
1740,"Magaguadavic","Magaguadavic",45.747628,-67.163509,0,0,0
1741,"Donnelly Settlement","Donnelly Settlement",45.831023,-67.036013,0,0,0
1742,"Lower Prince William","Lower Prince William",45.883301,-67,0,0,0
1743,"Kingsclear","Kingsclear",45.886692,-66.903137,0,0,0
1744,"Hurley Corner","Hurley Corner",45.749999,-66.916701,0,0,0
1745,"Yoho","Yoho",45.786488,-66.866149,0,0,0
1747,"Hanwell","Hanwell",45.87959,-66.783583,0,0,0
1748,"McKeens Corner","McKeens Corner",45.970411,-66.85222,0,0,0
1749,"Keswick","Keswick",45.996857,-66.828794,0,0,0
1750,"Silverwood","Silverwood",45.963095,-66.766374,0,0,0
1751,"Burtts Corner","Burtts Corner",46.060538,-66.875889,0,0,0
1752,"Zealand","Zealand",46.051434,-66.937661,0,0,0
1753,"Scotch Settlement","Scotch Settlement",45.983299,-66.933295,0,0,0
1754,"Greenhill","Greenhill",46.065269,-67.028932,0,0,0
1755,"Upper Hainesville","Upper Hainesville",46.090917,-67.13539,0,0,1
1756,"Upper Stoneridge","Upper Stoneridge",46.095548,-66.95658,0,0,0
1757,"Nashwaaksis","Nashwaaksis",45.983687,-66.679085,0,0,0
1758,"Lincoln","Lincoln",45.905554,-66.580213,0,0,0
1759,"Springhill","Springhill",45.963862,-66.72399,0,0,0
1760,"Douglas","Douglas",45.979114,-66.740511,0,0,0
1761,"Barkers Point","Barkers Point",45.951478,-66.621128,0,0,0
1763,"Scotch Lake","Scotch Lake",45.958989,-66.973905,0,0,0
1764,"Upper Queensbury","Upper Queensbury",45.993061,-67.193451,0,0,0
1765,"Davidson Lake","Davidson Lake",45.9333,-67.133303,0,0,1
1766,"Lower Queensbury","Lower Queensbury",45.887227,-66.962064,0,0,0
1767,"Upper Tracy","Upper Tracy",45.667136,-66.723955,0,0,0
1768,"Haneytown","Haneytown",45.795595,-66.475326,0,0,0
1769,"Rusagonis","Rusagonis",45.801999,-66.621157,0,0,0
1770,"Waasis","Waasis",45.82739,-66.579335,0,0,0
1771,"Nasonworth","Nasonworth",45.835325,-66.67463,0,0,0
1772,"Woodside","Woodside",45.754473,-66.504207,0,0,0
1773,"Canadian Forces Base Gagetown","Canadian Forces Base Gagetown",45.842848,-66.457783,0,0,0
1775,"Lower Burton","Lower Burton",45.873873,-66.375075,0,0,0
1776,"Oromocto West","Oromocto West",45.833302,-66.5167,0,0,0
1777,"Noonan","Noonan",45.963651,-66.526243,0,0,0
1778,"Sandyville","Sandyville",45.991545,-66.584775,0,0,0
1779,"Penniac","Penniac",46.037436,-66.568206,0,0,0
1780,"Durham Bridge","Durham Bridge",46.122275,-66.604002,0,0,0
1781,"Mount Hope","Mount Hope",46.05067,-66.505631,0,0,0
1782,"Nashwaak Village","Nashwaak Village",46.094895,-66.614111,0,0,0
1783,"McLeod Hill","McLeod Hill",46.025768,-66.681433,0,0,0
1784,"Limekiln","Limekiln",46.2667,-66.7833,0,0,0
1785,"Tay Creek","Tay Creek",46.236993,-66.815051,0,0,0
1786,"Cardigan","Cardigan",46.150001,-66.783301,0,0,0
1787,"Deersdale","Deersdale",46.490827,-67.038756,0,0,0
1788,"Maugerville","Maugerville",45.871047,-66.452529,0,0,0
1789,"Kirkland","Kirkland",45.966701,-67.716696,0,0,0
1790,"Harten Corner","Harten Corner",46.150002,-67.416704,0,0,0
1791,"Forest City","Forest City",45.666698,-67.733298,0,0,0
1792,"Pemberton Ridge","Pemberton Ridge",45.716701,-67.750001,0,0,0
1793,"Central Blissville","Central Blissville",45.631288,-66.578696,0,0,0
1794,"Patterson","Patterson",45.55,-66.533303,0,0,0
1795,"Hoyt","Hoyt",45.585102,-66.556733,0,0,0
1796,"Wirral","Wirral",45.513797,-66.49125,0,0,0
1797,"Enniskillen","Enniskillen",45.544226,-66.495328,0,0,0
1798,"Clarendon","Clarendon",45.478762,-66.417771,0,0,0
1799,"Welsford","Welsford",45.456667,-66.342174,0,0,0
1800,"Nerepis","Nerepis",45.393094,-66.298488,0,0,0
1801,"Westfield","Westfield",45.357264,-66.245431,0,0,0
1802,"Grand Bay","Grand Bay",45.308594,-66.202192,0,0,0
1803,"Morrisdale","Morrisdale",45.383301,-66.216699,0,0,0
1804,"Martinon","Martinon",45.28952,-66.195282,0,0,0
1805,"Millidgeville","Millidgeville",45.298244,-66.10092,0,0,0
1806,"Sand Point","Sand Point",45.344894,-66.194337,0,0,0
1807,"Public Landing","Public Landing",45.4073,-66.195389,0,0,0
1808,"Victoria Beach","Victoria Beach",45.434606,-66.176213,0,0,0
1809,"Bayswater","Bayswater",45.351539,-66.13778,0,0,0
1810,"Chapel Grove","Chapel Grove",45.381269,-66.084969,0,0,0
1811,"Milltown","Milltown",45.17303,-67.298981,0,0,0
1812,"Scotch Ridge","Scotch Ridge",45.282986,-67.397689,0,0,0
1813,"Upper Mills","Upper Mills",45.138968,-67.321772,0,0,0
1814,"Oak Hill","Oak Hill",45.333302,-67.333297,0,0,0
1815,"Upper Little Ridge","Upper Little Ridge",45.259299,-67.441359,0,0,0
1816,"Old Ridge","Old Ridge",45.249054,-67.285499,0,0,0
1817,"Rollingdam","Rollingdam",45.314321,-67.083058,0,0,1
1818,"Oak Bay","Oak Bay",45.227121,-67.192492,0,0,0
1819,"Bay Road","Bay Road",45.215343,-67.22598,0,0,0
1820,"Simpson Corner","Simpson Corner",45.229394,-67.17467,0,0,0
1821,"The Ledge","The Ledge",45.174879,-67.204066,0,0,0
1822,"Gilmans Corner","Gilmans Corner",45.210372,-67.145481,0,0,0
1823,"Bayside","Bayside",45.135682,-67.113819,0,0,0
1824,"Chamcook","Chamcook",45.13139,-67.069596,0,0,0
1825,"Fairhaven","Fairhaven",44.968743,-67.004608,0,0,0
1826,"Leonardville","Leonardville",44.975599,-66.956014,0,0,0
1827,"Lambertville","Lambertville",45.008872,-66.94401,0,0,0
1828,"Wilsons Beach","Wilsons Beach",44.932206,-66.934769,0,0,0
1829,"Welshpool","Welshpool",44.8833,-66.949996,0,0,0
1830,"Back Bay","Back Bay",45.053332,-66.878174,0,0,0
1831,"White Head","White Head",44.633333,-66.716667,0,0,0
1832,"Seal Cove","Seal Cove",44.653112,-66.84273,0,0,0
1833,"Grand Harbour","Grand Harbour",44.688041,-66.76771,0,0,0
1834,"Castalia","Castalia",44.732071,-66.757337,0,0,0
1835,"Woodwards Cove","Woodwards Cove",44.703607,-66.743922,0,0,0
1836,"Utopia","Utopia",45.150001,-66.766702,0,0,0
1837,"Bonny River","Bonny River",45.201754,-66.856932,0,0,1
1838,"Bethel","Bethel",45.158904,-66.916019,0,0,0
1839,"Digdeguash","Digdeguash",45.1833,-66.966697,0,0,0
1840,"Bocabec Cove","Bocabec Cove",45.166698,-67.0167,0,0,0
1841,"Beaver Harbour","Beaver Harbour",45.079989,-66.7456,0,0,0
1842,"Justasons Corner","Justasons Corner",45.101136,-66.760439,0,0,0
1843,"Pennfield Corner","Pennfield Corner",45.111732,-66.741682,0,0,0
1844,"Pennfield Ridge","Pennfield Ridge",45.117086,-66.703678,0,0,0
1845,"Letang","Letang",45.083302,-66.849997,0,0,0
1846,"Pocologan","Pocologan",45.124275,-66.588509,0,0,0
1847,"New River Beach","New River Beach",45.13665,-66.529009,0,0,0
1848,"Lepreau","Lepreau",45.168292,-66.47982,0,0,0
1849,"Dipper Harbour West","Dipper Harbour West",45.091591,-66.429148,0,0,0
1850,"Maces Bay","Maces Bay",45.09809,-66.470243,0,0,0
1851,"Chance Harbour","Chance Harbour",45.120471,-66.357303,0,0,0
1852,"Musquash","Musquash",45.195921,-66.332923,0,0,0
1853,"Prince of Wales","Prince of Wales",45.205074,-66.273745,0,0,0
1854,"Lorneville","Lorneville",45.184761,-66.158018,0,0,0
1855,"Red Head","Red Head",45.246042,-65.99758,0,0,0
1856,"Milford","Milford",45.26745,-66.104517,0,0,0
1857,"Saint John West","Saint John West",45.257047,-66.072587,0,0,0
1858,"Saint John East","Saint John East",45.283298,-66.033302,0,0,0
1859,"Colpitts","Colpitts",45.231275,-66.164507,0,0,0
1860,"Acamac","Acamac",45.267885,-66.155657,0,0,0
1861,"Renforth","Renforth",45.35765,-66.010373,0,0,0
1862,"Lakewood Heights","Lakewood Heights",45.311058,-65.97633,0,0,0
1863,"Forest Hills","Forest Hills",45.311964,-66.005944,0,0,0
1864,"Wells","Wells",45.386054,-65.932765,0,0,0
1865,"Fairvale","Fairvale",45.39691,-65.977321,0,0,0
1866,"East Riverside-Kinghurst","East Riverside-Kinghurst",45.376168,-66.004595,0,0,0
1867,"Ben Lomond","Ben Lomond",45.333508,-65.889149,0,0,0
1868,"Gondola Point","Gondola Point",45.437391,-65.993995,0,0,0
1869,"Hillhurst","Hillhurst",45.414508,-65.994938,0,0,0
1870,"Stoneycroft","Stoneycroft",45.414889,-65.955718,0,0,0
1871,"Nauwigewauk","Nauwigewauk",45.466701,-65.900001,0,0,0
1872,"Willow Grove","Willow Grove",45.334545,-65.818285,0,0,0
1873,"Upper Loch Lomond","Upper Loch Lomond",45.384699,-65.825314,0,0,0
1874,"Garnett Settlement","Garnett Settlement",45.305271,-65.848272,0,0,0
1875,"Primrose","Primrose",45.423131,-65.754036,0,0,0
1876,"Barnesville","Barnesville",45.442199,-65.734492,0,0,0
1877,"Gooseberry Cove","Gooseberry Cove",45.146273,-66.259759,0,0,0
1878,"Mispec","Mispec",45.214559,-65.945766,0,0,0
1879,"Gardner Creek","Gardner Creek",45.266701,-65.733301,0,0,0
1880,"Bains Corner","Bains Corner",45.335211,-65.64003,0,0,1
1881,"Fairfield","Fairfield",45.337626,-65.685999,0,0,1
1882,"Oak Point","Oak Point",45.51737,-66.085245,0,0,0
1883,"The Cedars","The Cedars",45.477375,-66.077831,0,0,0
1884,"Long Reach","Long Reach",45.470295,-66.088885,0,0,0
1885,"Carters Point","Carters Point",45.387937,-66.17949,0,0,0
1886,"Kingston","Kingston",45.499517,-65.983844,0,0,0
1887,"Perry Point","Perry Point",45.482478,-65.951528,0,0,0
1888,"Erbs Cove","Erbs Cove",45.592793,-65.914858,0,0,0
1889,"Lakeside","Lakeside",45.515663,-65.836984,0,0,0
1890,"Titusville","Titusville",45.483299,-65.75,0,0,0
1891,"Upham","Upham",45.48797,-65.668933,0,0,1
1892,"Tynemouth Creek","Tynemouth Creek",45.304949,-65.655723,0,0,0
1893,"Orange Hill","Orange Hill",45.36166,-65.528969,0,0,0
1894,"Bay View","Bay View",45.375736,-65.499056,0,0,0
1895,"Salt Springs","Salt Springs",45.547999,-65.64746,0,0,0
1896,"Jeffries Corner","Jeffries Corner",45.627064,-65.493335,0,0,0
1897,"Southfield","Southfield",45.595091,-65.623349,0,0,1
1898,"Apohaqui","Apohaqui",45.698891,-65.596816,0,0,0
1899,"Sussex Corner","Sussex Corner",45.709162,-65.476953,0,0,0
1900,"Berwick","Berwick",45.778848,-65.592026,0,0,0
1901,"Belleisle Creek","Belleisle Creek",45.716701,-65.75,0,0,0
1902,"Springfield","Springfield",45.675734,-65.814111,0,0,0
1903,"Hatfield Point","Hatfield Point",45.652706,-65.858462,0,0,0
1904,"Bloomfield","Bloomfield",45.577059,-65.752819,0,0,0
1905,"Midland","Midland",45.653333,-65.7865,0,0,0
1906,"New Line Road","New Line Road",45.668929,-65.491241,0,0,0
1907,"Lower Jemseg","Lower Jemseg",45.785643,-66.093807,0,0,0
1908,"McDonald Corner","McDonald Corner",45.786392,-65.996008,0,0,1
